CBSA Name,CBSA Code,Year,Dryness,Median AQI,Ammonia,Carbon dioxide,Carbon monoxide,Hydrogen sulfide,NITROUS OXIDE,NOy - NO,Nitric oxide (NO),Nitrogen dioxide (NO2),Oxides of nitrogen (NOx),Ozone,Reactive oxides of nitrogen (NOy),Relative Humidity ,SO2 max 5-min avg,Sulfur dioxide,Total reduced sulfur
"Ada, OK",10220,2022,Moderate,44,,,,,,,,,,0.049131,,52.636893,,,
"Albany-Schenectady-Troy, NY",10580,2011,Humid,42,,,0.2920725,,,,,,,0.04035875,,70.61062666666668,,1.9895901999999999,
"Albany-Schenectady-Troy, NY",10580,2012,Humid,39,,,0.26714550000000004,,,,,,,0.04244308333333333,,57.511582,,1.0306858,
"Albany-Schenectady-Troy, NY",10580,2013,Humid,39,,,0.23324899999999998,,,,,,,0.04074175,,,,2.2228884,
"Albany-Schenectady-Troy, NY",10580,2014,Humid,37,,,0.227603,,,,,,,0.038666875,,,,1.7782868,
"Albany-Schenectady-Troy, NY",10580,2015,Humid,38,,,0.1777395,,,,,,,0.04037425,,,,1.4304966000000001,
"Albany-Schenectady-Troy, NY",10580,2016,Humid,37,,,0.1619605,,,,,,,0.0411545,,,,0.44189540000000005,
"Albany-Schenectady-Troy, NY",10580,2017,Humid,39,,,0.24320350000000002,,,,,,,0.039890125,,,,0.27943419999999997,
"Albany-Schenectady-Troy, NY",10580,2018,Humid,38,,,0.215276,,,,,,,0.039183499999999996,,,,0.07309099999999999,
"Albany-Schenectady-Troy, NY",10580,2019,Humid,37,,,0.19858399999999998,,,,,,,0.038812,,,,0.2299934,
"Albany-Schenectady-Troy, NY",10580,2020,Humid,39,,,,,,,,,,0.038343375,,,,0.2446676,
"Albany-Schenectady-Troy, NY",10580,2021,Humid,37,,,,,,,,,,0.03786625,,,,0.2640382,
"Albany-Schenectady-Troy, NY",10580,2022,Humid,39,,,,,,,,,,0.040205000000000005,,,,,
"Albuquerque, NM",10740,2011,Dry,63,,,0.42331762500000003,,,,5.2233625,21.078649,20.297439,0.04810552083333333,19.829401,35.565979999999996,,0.5734676000000001,
"Albuquerque, NM",10740,2012,Dry,60,,,0.316083,,,,5.8197265,21.5059425,23.561388,0.0485354,20.484044,34.333811499999996,,0.8321337999999999,
"Albuquerque, NM",10740,2013,Dry,54,,,0.24047400000000002,,,,4.898115499999999,18.6544565,16.500547,0.047545583333333336,16.421591,35.558592,,0.9115976,
"Albuquerque, NM",10740,2014,Dry,50,,,0.21338725,,,,3.774652,18.7697425,17.470343,0.04450472222222222,13.152045,35.209071,,0.6986665999999999,
"Albuquerque, NM",10740,2015,Dry,49,,,0.21065,,,,4.9782055,17.926434,16.303932,0.04482582142857143,14.983296,41.584659,,0.8176758,
"Albuquerque, NM",10740,2016,Dry,50,,,0.22012175,,,,4.7803715,17.528745999999998,15.457232,0.04686125,13.689989,36.184738,,0.967554,
"Albuquerque, NM",10740,2017,Dry,52,,,0.20972325,,,,3.5595825,16.750741,15.171293,0.04782645,13.881161,34.272456,,0.5324382,
"Albuquerque, NM",10740,2018,Dry,54,,,0.2161325,,,,4.86096125,15.534775750000001,14.313942,0.04691516666666667,13.303490499999999,42.6276065,,0.6467054,
"Albuquerque, NM",10740,2019,Dry,53,,,0.1692455,,,,4.243756250000001,15.590298,13.5897395,0.04792295833333333,12.742996,40.683415,,0.6209082,
"Albuquerque, NM",10740,2020,Dry,54,,,0.1781935,,,,3.11158475,14.0023815,11.4695285,0.0472088,11.419892999999998,34.820107,,0.5279694,
"Albuquerque, NM",10740,2021,Dry,62,,,0.170362,,,,3.0951313750000002,14.17105325,11.912621,0.0480595,11.817335499999999,35.899415,,0.611794,
"Albuquerque, NM",10740,2022,Dry,54,,,0.1917095,,,,3.159274,17.041763,15.8085865,0.04848635,18.660546500000002,31.135683,,0.652793,
"Allentown-Bethlehem-Easton, PA-NJ",10900,2011,Humid,54,,,0.15910200000000002,0.000167,,,17.153107499999997,19.247242999999997,30.145349,0.0419379375,,74.224368,,4.4624874,
"Allentown-Bethlehem-Easton, PA-NJ",10900,2012,Humid,53,,,0.23049550000000002,0.00073,,,15.20924,17.133226999999998,26.9003545,0.0447955,,68.485343,,2.0526933,
"Allentown-Bethlehem-Easton, PA-NJ",10900,2013,Humid,49,,,0.0541365,0.000411,,,12.7665795,17.1349925,24.401862,0.0441953125,,67.276584,,1.5090629999999998,
"Allentown-Bethlehem-Easton, PA-NJ",10900,2014,Humid,47,,,0.14805200000000002,0.000638,,,11.3740375,17.4257015,23.1439125,0.0422671875,,65.420117,,1.7443403,
"Allentown-Bethlehem-Easton, PA-NJ",10900,2015,Humid,50,,,,0.000965,,,12.340138,17.333956,23.6672735,0.041748958333333336,,65.747137,,1.0266885000000001,
"Allentown-Bethlehem-Easton, PA-NJ",10900,2016,Humid,51,,,,0.001492,,,11.854321500000001,16.3657155,22.494957,0.042940104166666666,,64.613365,,1.1691078000000001,
"Allentown-Bethlehem-Easton, PA-NJ",10900,2017,Humid,51,,,,0.000629,,,9.4294915,14.21068575,18.6698185,0.0410806875,,67.383185,,1.6898081,
"Allentown-Bethlehem-Easton, PA-NJ",10900,2018,Humid,42,,,,0.000451,,,9.3054605,13.1646865,17.6494585,0.04002841666666667,,69.151496,,0.4411160666666667,
"Allentown-Bethlehem-Easton, PA-NJ",10900,2019,Humid,42,,,,,,,9.4250755,14.503086750000001,18.4480845,0.04151116666666667,,67.209454,,0.4323131,
"Allentown-Bethlehem-Easton, PA-NJ",10900,2020,Humid,39,,,,,,,10.481394,14.33387525,19.550579,0.038441,,,,0.524769,
"Allentown-Bethlehem-Easton, PA-NJ",10900,2021,Humid,43,,,,,,,12.0026235,14.81778375,21.872051,0.04033083333333334,,,,0.41997470000000003,
"Allentown-Bethlehem-Easton, PA-NJ",10900,2022,Humid,39,,,,,,,8.866266,15.06188675,18.305844999999998,0.04165658333333333,,,,0.381257,
"Athens, OH",11900,2011,Humid,31,,320.60649,,,,,0.443397,4.814513,3.467023,0.04667925,,81.240261,,6.193967499999999,
"Atlanta-Sandy Springs-Roswell, GA",12060,2011,Humid,58,,,0.3188645,,,,7.616536666666666,10.839715,13.643065333333334,0.049904750000000005,31.986021,71.754165,1.8685464999999999,2.175726875,
"Atlanta-Sandy Springs-Roswell, GA",12060,2012,Humid,61,,,0.32580133333333333,,,,6.965580666666667,9.752001333333334,12.332830666666666,0.046925886363636364,29.390313,73.72926774999999,0.9213359999999999,1.033889,
"Atlanta-Sandy Springs-Roswell, GA",12060,2013,Humid,52,,,0.32279949999999996,,,,5.211380666666666,8.5416295,9.792748333333334,0.04156345454545454,21.143457,75.88163975,0.756135,0.8132207499999999,
"Atlanta-Sandy Springs-Roswell, GA",12060,2014,Humid,55,,,0.370226875,,,,13.0502638,13.243571375,21.5662995,0.04360661363636364,25.040071,73.23710633333333,0.7910275,0.837601875,
"Atlanta-Sandy Springs-Roswell, GA",12060,2015,Humid,55,,,0.4526908333333333,,,,15.018888833333333,14.453759100000003,25.2751066,0.04229736363636363,21.781958,72.71928166666667,0.7003225,0.690009875,
"Atlanta-Sandy Springs-Roswell, GA",12060,2016,Humid,57,,,0.5399192500000001,,,,18.00121975,22.959074833333332,36.114124,0.04725943181818182,20.875141,68.52367066666666,0.7629955,0.739489875,
"Atlanta-Sandy Springs-Roswell, GA",12060,2017,Humid,51,,,0.4581845,,,,16.7555025,20.057272,32.27610633333333,0.0425257,21.357706,76.9757655,0.8696445,0.8140088750000001,
"Atlanta-Sandy Springs-Roswell, GA",12060,2018,Humid,47,,,0.44267375,,,,15.3357005,18.359488833333334,30.523905666666668,0.04165677777777778,17.086746,79.2118945,0.6346419999999999,0.572101375,
"Atlanta-Sandy Springs-Roswell, GA",12060,2019,Humid,52,,,0.4455775,,,,14.806880249999999,19.54953233333333,30.216194,0.04469544444444444,18.421755,74.97129100000001,0.799892,0.7446882499999999,
"Atlanta-Sandy Springs-Roswell, GA",12060,2020,Humid,44,,,0.45012175,,,,14.165284499999999,17.6704005,28.827360999999996,0.03706569444444444,14.490366,79.382378,0.642798,0.558595875,
"Atlanta-Sandy Springs-Roswell, GA",12060,2021,Humid,47,,,0.4685615,,,,14.94131988888889,17.879875374999997,29.282894,0.04053141666666667,18.620443,79.4386395,0.766045,0.690945125,
"Atlanta-Sandy Springs-Roswell, GA",12060,2022,Humid,48,,,0.4411425,,,,13.409696,19.254425333333334,27.771729000000004,0.042603777777777775,18.566045,77.75154950000001,0.4985195,0.426327,
"Augusta-Richmond County, GA-SC",12260,2011,Humid,50,,,,,,,,,,0.0491475625,,68.3105385,,,
"Augusta-Richmond County, GA-SC",12260,2012,Humid,45,,,,,,,,,,0.042217437499999996,,70.636429,,,
"Augusta-Richmond County, GA-SC",12260,2013,Humid,43,,,,,,,,,,0.038414125,,68.65971250000001,3.10563,3.12030775,
"Augusta-Richmond County, GA-SC",12260,2014,Humid,45,,,,,,,,,,0.0421023125,,66.84503749999999,3.323729,3.48395875,
"Augusta-Richmond County, GA-SC",12260,2015,Humid,41,,,,,,,,,,0.0411191875,,75.7791745,2.843765,3.087992,
"Augusta-Richmond County, GA-SC",12260,2016,Humid,43,,,,,,,,,,0.044045562499999996,,69.975805,3.045637,3.1543695,
"Augusta-Richmond County, GA-SC",12260,2017,Humid,44,,,,,,,,,,0.040784625,,71.93491700000001,1.586616,1.5823685,
"Augusta-Richmond County, GA-SC",12260,2018,Humid,40,,,,,,,,,,0.0428450625,,74.21688449999999,2.393156,2.46626,
"Augusta-Richmond County, GA-SC",12260,2019,Humid,45,,,,,,,,,,0.0430125,,72.8967125,1.950882,2.140143,
"Augusta-Richmond County, GA-SC",12260,2020,Humid,43,,,,,,,,,,0.035744875,,75.201608,1.426095,1.519401,
"Augusta-Richmond County, GA-SC",12260,2021,Humid,44,,,,,,,,,,0.038991937500000004,,77.4188435,1.928512,1.0206672222222222,
"Augusta-Richmond County, GA-SC",12260,2022,Humid,42,,,,,,,,,,0.04048425,,74.146639,2.123939,0.9815124444444445,
"Bakersfield, CA",12540,2011,Moderate,84,,436.891951,,,,,7.053788333333334,18.011228499999998,18.200508,0.051613535714285716,,56.953894500000004,,,
"Bakersfield, CA",12540,2012,Moderate,84,,417.754286,0.28021850000000004,,,,6.3503115,20.3374205,18.81380625,0.05614515625,,48.962727,,,
"Bakersfield, CA",12540,2013,Moderate,89,,416.809647,0.24052125,,330.077908,,6.4810745,19.4680875,18.2704585,0.05240746875,,50.549945,,,
"Bakersfield, CA",12540,2014,Moderate,97,,418.29037,0.21935775,,332.261229,,6.30811325,18.939509,17.80246675,0.0549584375,,50.921868,,,
"Bakersfield, CA",12540,2015,Moderate,84,,423.636231,0.22514225,,333.212379,,5.12111375,16.28431725,14.912973749999999,0.0524070625,,59.557594,,,
"Bakersfield, CA",12540,2016,Moderate,80,,425.027855,0.21799274999999999,,334.389499,,4.484897,16.294742875,14.2742305,0.05270871875,,51.936847666666665,,,
"Bakersfield, CA",12540,2017,Moderate,84,,428.405597,0.22534925,,334.484644,,3.95982475,16.343495125,13.9250535,0.0548625625,,51.71082642857142,,,
"Bakersfield, CA",12540,2018,Moderate,84,,432.197072,0.21814475,,335.460534,,4.4487871666666665,17.845363416666668,15.455954499999999,0.054231375000000005,,50.40224242857143,,,
"Bakersfield, CA",12540,2019,Moderate,67,,,0.2467285,,,,3.20846425,18.0688684,12.599388,0.05113009375,,52.66151042857143,,,
"Bakersfield, CA",12540,2020,Moderate,81,,,0.3065045,,,,3.8083985,15.683541625,13.35161025,0.05171075,,50.09037975,,,
"Bakersfield, CA",12540,2021,Moderate,84,,,0.28971100000000005,,,,3.1735049,17.9945932,11.6327947,0.049061625,,46.18820852941176,,,
"Bakersfield, CA",12540,2022,Moderate,57,,,0.3098915,,,,6.01345975,16.852528875,16.6027295,0.04309534375,,53.411742571428576,,,
"Baltimore-Columbia-Towson, MD",12580,2011,Humid,55,,,0.29832749999999997,,,5.493346,7.738902666666665,22.310104,26.851568999999998,0.04905428571428572,6.898625,66.17721516666667,,2.7125867999999995,
"Baltimore-Columbia-Towson, MD",12580,2012,Humid,55,,,0.25060725,,,,9.3556495,20.817859,23.770644,0.05034575,,64.23185983333333,,2.2396042,
"Baltimore-Columbia-Towson, MD",12580,2013,Humid,49,,,0.22677675,,,,7.6727845,18.910124250000003,20.6035975,0.04649921428571429,,64.41445966666667,,1.8371857999999999,
"Baltimore-Columbia-Towson, MD",12580,2014,Humid,53,,,0.24206750000000002,,,,12.085898333333333,21.387307333333336,26.945503333333335,0.04548464285714286,,62.45725314285715,,1.94737,
"Baltimore-Columbia-Towson, MD",12580,2015,Humid,51,,,0.27857783333333336,,,,13.569967333333333,21.499525833333333,28.63201433333333,0.047966964285714286,,66.13634,,1.8202444,
"Baltimore-Columbia-Towson, MD",12580,2016,Humid,49,,,0.24518399999999999,,,,13.47337,21.255145249999998,28.237113,0.04938490625,,63.503724,,1.216843,
"Baltimore-Columbia-Towson, MD",12580,2017,Humid,47,,,0.2162035,,,,10.8356855,19.807025875,24.371201,0.045921785714285714,,63.852496625,,0.719566,
"Baltimore-Columbia-Towson, MD",12580,2018,Humid,47,,,0.24519525,,,9.272578,10.40737025,18.304672875,26.90358,0.04536953571428571,13.3215,66.80168322222222,,1.9199924,
"Baltimore-Columbia-Towson, MD",12580,2019,Humid,46,,,0.26507975,,,8.927396,7.758420666666667,18.27666025,24.041016499999998,0.048499821428571434,12.578368,64.40851566666667,,1.2237842,
"Baltimore-Columbia-Towson, MD",12580,2020,Humid,42,,,0.26234425,,,8.237126,8.803373,17.185574000000003,24.435687,0.042684428571428575,12.124742,65.28459544444445,,0.8182518,
"Baltimore-Columbia-Towson, MD",12580,2021,Humid,45,,,0.26816675,,,9.216331,9.219104,18.78930675,26.148044,0.0460415,12.892602,65.20867321052631,,0.5992282,
"Baltimore-Columbia-Towson, MD",12580,2022,Humid,45,,,0.26176575,,,9.109394,7.958305,17.67616475,22.356815,0.04675132142857143,12.730379,63.74711822222222,,0.589469,
"Barnstable Town, MA",12700,2011,Humid,35,,,,,,,,,,0.0410995,,71.961152,,,
"Barnstable Town, MA",12700,2012,Humid,36,,,,,,,,,,0.04479325,,71.231899,,,
"Barnstable Town, MA",12700,2013,Humid,36,,,,,,,,,,0.042734,,70.590559,,,
"Barnstable Town, MA",12700,2014,Humid,35,,,,,,,,,,0.0397545,,69.218037,,,
"Barnstable Town, MA",12700,2015,Humid,34,,,,,,,,,,0.044021500000000005,,68.963576,,,
"Barnstable Town, MA",12700,2016,Humid,36,,,,,,,,,,0.04223825,,67.852328,,,
"Barnstable Town, MA",12700,2017,Humid,37,,,,,,,,,,0.04302,,69.051988,,,
"Barnstable Town, MA",12700,2018,Humid,36,,,,,,,,,,0.042705,,70.647066,,,
"Barnstable Town, MA",12700,2019,Humid,36,,,,,,,,,,0.042288,,70.265453,,,
"Barnstable Town, MA",12700,2020,Humid,35,,,,,,,,,,0.0411235,,70.868877,,,
"Barnstable Town, MA",12700,2021,Humid,36,,,,,,,,,,0.043158249999999995,,73.183646,,,
"Barnstable Town, MA",12700,2022,Humid,38,,,,,,,,,,0.0422335,,75.364871,,,
"Baton Rouge, LA",12940,2011,Humid,57,,,0.2220775,,,,3.4507827,11.7934100625,10.5834405,0.042945861111111115,10.9259135,77.93421500000001,,3.273954,
"Baton Rouge, LA",12940,2012,Humid,52,,,0.22191349999999999,,,,3.5401958000000002,11.641794875,10.45595725,0.04274602777777778,10.534772,82.49771866666667,,2.3603047,
"Baton Rouge, LA",12940,2013,Humid,48,,,0.20391700000000001,,,,3.138253,10.86088925,9.394137875,0.03867980555555556,9.6320205,81.79063033333334,,1.7729,
"Baton Rouge, LA",12940,2014,Humid,52,,,0.26346250000000004,,,,3.0335084,10.989459,9.440810625000001,0.03824252777777778,10.166786,78.29120133333333,,2.1111843,
"Baton Rouge, LA",12940,2015,Humid,52,,,0.2212915,,,,2.78697075,9.306625,8.3023985,0.03870638888888889,9.257164,77.80984233333334,,1.6672538,
"Baton Rouge, LA",12940,2016,Humid,50,,,0.222015,,,,3.006777375,9.792444583333333,8.883480333333333,0.039436,9.588515000000001,73.49260333333332,,1.829598,
"Baton Rouge, LA",12940,2017,Humid,46,,,0.212731,,,,2.735060625,9.145054666666667,8.151267666666667,0.03836847727272727,8.10846,72.818005,,1.48700695,
"Baton Rouge, LA",12940,2018,Humid,45,,,0.202995,,,,2.572759625,8.821314249999999,7.700800166666667,0.03757033333333334,8.451849,72.889626,,1.22239695,
"Baton Rouge, LA",12940,2019,Humid,45,,,0.188456,,,,1.743998625,8.7084165,6.873964666666666,0.038024333333333334,7.751266,72.384924,,0.9290518000000001,
"Baton Rouge, LA",12940,2020,Humid,43,,,0.1791415,,,,1.69343825,7.2864951666666675,6.041337000000001,0.0364009880952381,6.906696,72.695215,,1.0103764,
"Baton Rouge, LA",12940,2021,Humid,45,,,0.19833250000000002,,,,1.4851420454545454,7.408097833333334,6.104582166666666,0.03714747222222222,6.9822985,75.151874,,1.8743981,
"Baton Rouge, LA",12940,2022,Humid,46,,,0.184892,,,,1.380902625,7.743765083333333,5.910233166666667,0.040314555555555555,6.9172245,72.59669,,0.6698706,
"Beaumont-Port Arthur, TX",13140,2011,Humid,45,,,0.1367,0.000775,,,0.9855081666666666,9.159267375,6.19159675,0.04023561111111111,5.109871,72.735355,2.4859120000000003,2.8590125,
"Beaumont-Port Arthur, TX",13140,2012,Humid,45,,,0.113983,0.00079,,,0.78951,8.45659725,5.555362,0.03960388888888889,4.002897,75.477602,1.5762373333333333,1.8736120000000003,
"Beaumont-Port Arthur, TX",13140,2013,Humid,45,,,0.153448,0.001036,,,0.769556,8.202513,5.56325325,0.037108249999999995,2.906999,74.653758,1.540185,1.7477724166666666,
"Beaumont-Port Arthur, TX",13140,2014,Humid,44,,,0.151565,0.001112,,,0.7273910000000001,7.748970625,5.129833,0.035866055555555554,2.768344,71.923095,1.6121006666666666,1.7838216666666666,
"Beaumont-Port Arthur, TX",13140,2015,Humid,43,,,0.1464005,,,,0.8850345,7.48777325,5.0416935,0.035798750000000004,,78.781818,1.598017,1.8909387500000001,
"Beaumont-Port Arthur, TX",13140,2016,Humid,42,,,0.1783325,,,,0.7577725,7.108132250000001,4.66433375,0.037186694444444446,,76.29533,2.8128685,2.91572425,
"Beaumont-Port Arthur, TX",13140,2017,Humid,43,,,0.21717950000000003,,,,0.667456,6.806513375,4.40377,0.03685710714285715,,78.55728,2.57321575,2.562336625,
"Beaumont-Port Arthur, TX",13140,2018,Humid,46,,,0.1512755,,,,0.6542112499999999,6.62485175,4.26182875,0.03630203571428571,,82.291925,2.080424,2.12466075,
"Beaumont-Port Arthur, TX",13140,2019,Humid,43,,,,,,,0.761999,6.893723625,4.42484325,0.037717,,75.735717,1.6384935,1.7585148125,
"Beaumont-Port Arthur, TX",13140,2020,Humid,42,,,,,,,0.6806682500000001,6.59343475,4.26482675,0.036294285714285716,,72.121133,1.4124975,1.4879565625,
"Beaumont-Port Arthur, TX",13140,2021,Humid,39,,,,,,,0.7487939999999998,6.45656125,3.77718325,0.03577910714285714,,71.985381,1.7161064999999998,1.81745375,
"Beaumont-Port Arthur, TX",13140,2022,Humid,44,,,,,,,0.626985,6.4208986249999995,3.8348579999999997,0.03836882142857143,,73.82243,1.48406675,1.5725586875,
"Beaver Dam, WI",13180,2011,Humid,42,,,0.14445799999999998,,,4.395872,0.265147,,,0.0394155,4.69484,71.613486,,0.87619,
"Beaver Dam, WI",13180,2012,Humid,44,,,0.1415585,,,4.415968,0.300203,,,0.0418995,4.744114,66.264261,,0.664721,
"Beaver Dam, WI",13180,2013,Humid,43,,,0.1798765,,,3.893106,0.294043,,,0.0412025,4.217279,69.092229,,0.5965902,
"Beaver Dam, WI",13180,2014,Humid,40,,,0.184668,,,3.907511,0.289104,,,0.040150000000000005,4.217554,68.236168,,0.49509400000000003,
"Beaver Dam, WI",13180,2015,Humid,38,,,0.18274,,,3.342054,0.209614,,,0.03993675,3.576492,67.451846,,0.3690312,
"Beaver Dam, WI",13180,2016,Humid,36,,,0.193716,,,3.608262,0.254647,,,0.03758625,3.892528,70.165866,,0.24355980000000002,
"Beaver Dam, WI",13180,2017,Humid,37,,,0.188415,,,3.484252,0.218489,,,0.038754750000000004,3.737702,71.387826,,0.2361084,
"Beaver Dam, WI",13180,2018,Humid,41,,,0.187815,,,3.465332,0.188529,,,0.03937225,3.684443,73.573047,,0.21028739999999999,
"Beaver Dam, WI",13180,2019,Humid,40,,,0.12548900000000002,,,3.250679,0.177311,,,0.03895,3.452451,74.40446,,0.2125032,
"Beaver Dam, WI",13180,2020,Humid,38,,,0.1209115,,,2.951348,0.216206,,,0.037664,3.181717,71.492696,,0.2161498,
"Beaver Dam, WI",13180,2021,Humid,41,,,0.144712,,,3.183365,0.189554,,,0.04074525,3.39099,70.653952,,0.2397116,
"Beaver Dam, WI",13180,2022,Humid,38,,,0.2035675,,,2.834898,0.194917,,,0.04123325,3.066242,70.895205,,0.21374940000000003,
"Bend-Redmond, OR",13460,2011,Moderate,32,,,,,,,,,,0.043489,,56.646393,,,
"Bend-Redmond, OR",13460,2012,Moderate,35,,,,,,,,,,0.04768375,,56.168341,,,
"Bend-Redmond, OR",13460,2013,Moderate,34,,,,,,,,,,0.04331725,,55.443602,,,
"Bend-Redmond, OR",13460,2014,Moderate,32,,,,,,,,,,0.04566125,,57.734498,,,
"Bend-Redmond, OR",13460,2015,Moderate,33,,,,,,,,,,0.047538250000000004,,56.699226,,,
"Bend-Redmond, OR",13460,2016,Moderate,22,,,,,,,,,,,,66.663761,,,
"Bend-Redmond, OR",13460,2017,Moderate,20,,,,,,,,,,,,59.289471,,,
"Bend-Redmond, OR",13460,2018,Moderate,20,,,,,,,,,,,,68.653674,,,
"Bend-Redmond, OR",13460,2019,Moderate,20,,,,,,,,,,,,66.462611,,,
"Bend-Redmond, OR",13460,2020,Moderate,18,,,,,,,,,,,,57.27019,,,
"Bend-Redmond, OR",13460,2021,Moderate,19,,,,,,,,,,,,58.188078,,,
"Bend-Redmond, OR",13460,2022,Moderate,13,,,,,,,,,,,,62.466022,,,
"Bennington, VT",13540,2011,Humid,38,,,,,,,,,,0.038107749999999996,,69.990941,,,
"Bennington, VT",13540,2012,Humid,35,,,,,,,,,,0.04328675,,68.796986,,,
"Bennington, VT",13540,2013,Humid,36,,,,,,,,,,0.041599,,70.524658,,,
"Bennington, VT",13540,2014,Humid,36,,,,,,,,,,0.039620249999999996,,70.413533,,,
"Bennington, VT",13540,2015,Humid,37,,,,,,,,,,0.04298475,,70.894575,,,
"Bennington, VT",13540,2016,Humid,36,,,,,,,,,,0.042026,,70.99943,,,
"Bennington, VT",13540,2017,Humid,35,,,,,,,,,,0.03874125,,73.197278,,,
"Bennington, VT",13540,2018,Humid,35,,,,,,,,,,0.039869999999999996,,75.852635,,,
"Bennington, VT",13540,2019,Humid,35,,,,,,,,,,0.03868575,,75.038365,,,
"Bennington, VT",13540,2020,Humid,35,,,,,,,,,,0.038713,,75.268423,,,
"Bennington, VT",13540,2021,Humid,34,,,,,,,,,,0.03766725,,78.459277,,,
"Bennington, VT",13540,2022,Humid,38,,,,,,,,,,0.0429125,,,,,
"Birmingham-Hoover, AL",13820,2011,Humid,58,,,0.339892625,,,,7.414083,,,0.048202,18.216599,62.345484,2.426933,2.70448375,
"Birmingham-Hoover, AL",13820,2012,Humid,52,,,0.3628435,,,,16.771723,,,0.0469935,26.206846,68.433735,2.6234675,2.865251125,
"Birmingham-Hoover, AL",13820,2013,Humid,50,,,0.33693375000000003,,,,5.827403,17.602023,19.776455,0.04146959375,13.081228,68.884633,1.902033,2.041100125,
"Birmingham-Hoover, AL",13820,2014,Humid,53,,,0.36455075000000003,,,,8.563498333333333,18.6645175,21.2836865,0.04299159375,14.965582,66.4264885,2.2137390000000003,2.3431130000000002,
"Birmingham-Hoover, AL",13820,2015,Humid,48,,,0.38227075,,,,7.644567333333334,17.87053475,20.211906499999998,0.0412168125,14.115185,69.139696,1.6135335,1.79378475,
"Birmingham-Hoover, AL",13820,2016,Humid,49,,,0.3337286666666666,,,,7.710956666666667,18.875294750000002,20.746771,0.04586453125,13.277864,63.8816225,1.939843,2.062114,
"Birmingham-Hoover, AL",13820,2017,Humid,51,,,0.2919965,,,,6.487053666666667,16.1336905,18.100458,0.0405929375,12.673615,69.206751,3.4429449999999995,2.9151608125,
"Birmingham-Hoover, AL",13820,2018,Humid,50,,,0.25376516666666665,,,,6.040201666666666,15.80240725,16.939773000000002,0.043003571428571426,13.307974,71.1430795,2.6928945,2.3669234375,
"Birmingham-Hoover, AL",13820,2019,Humid,53,,,0.296873,,,,6.346054,17.8212205,18.227117999999997,0.0444245,15.507534,69.2187425,2.4795455,2.221788875,
"Birmingham-Hoover, AL",13820,2020,Humid,48,,,0.258789,,,,6.457951666666666,15.342895,16.7129865,0.04036421428571429,14.955566,69.9123305,1.3526166666666668,1.2834993333333333,
"Birmingham-Hoover, AL",13820,2021,Humid,51,,,0.28136066666666665,,,,6.085617999999999,14.844642,15.131370749999999,0.039733928571428566,16.373521,66.53750875,1.1096097999999999,1.1232672499999998,
"Birmingham-Hoover, AL",13820,2022,Humid,51,,,0.2112705,,,,6.597709333333333,14.54528475,16.347932,0.044962071428571435,14.298953,58.8508715,1.23848,0.9923285833333333,
"Bishop, CA",13860,2011,Dry,51,,,,0.0011615,,,,,,0.05202875,,30.049512555555552,,,
"Bishop, CA",13860,2012,Dry,48,,,,0.000777,,,,,,0.0493555,,27.30332388888889,,,
"Bishop, CA",13860,2013,Dry,46,,,,0.0005655,,,,,,0.048566,,25.840886,,,
"Bishop, CA",13860,2014,Dry,47,,,,0.0011315000000000001,,,,,,0.04848275,,27.879455142857143,,,
"Bishop, CA",13860,2015,Dry,48,,,,0.0008975,,,,,,0.046903,,30.19482425,,0.054811250000000006,
"Bishop, CA",13860,2016,Dry,44,,,0.1121315,0.001092,,,,,,0.04094908333333333,,28.491154,,0.010421,
"Bishop, CA",13860,2017,Dry,48,,,0.11292150000000001,0.0010825,,1.585173,0.131415,,,0.041286583333333335,1.759717,31.55177688888889,,0.0646192,
"Bishop, CA",13860,2018,Dry,48,,,0.1204125,0.001205,,1.445147,0.118205,,,0.043638583333333335,1.612808,28.802664999999998,,0.076182,
"Bishop, CA",13860,2019,Dry,47,,,0.10692299999999999,0.001078,,1.069587,0.047913,,,0.04284775,1.174691,33.552201,,0.09016500000000001,
"Bishop, CA",13860,2020,Dry,52,,,0.139202,0.0011025,,1.169141,0.053177,,,0.04117275,1.277494,27.275128000000002,,0.12371259999999999,
"Bishop, CA",13860,2021,Dry,58,,,0.13099149999999998,0.001047,,1.308047,0.05973900000000001,,,0.04527645,1.423129,26.776761884615386,,0.15877840000000001,
"Bishop, CA",13860,2022,Dry,50,,,0.1060265,0.001034,,1.266875,0.041844,,,0.048134666666666666,1.369331,25.2706898,,0.19586540000000002,
"Bismarck, ND",13900,2011,Humid,37,,,,,,,0.5243439999999999,5.994277,3.87139,0.040094875,,,1.5612300000000001,1.6615945,
"Bismarck, ND",13900,2012,Humid,39,,,,,,,0.60647,6.79733475,4.6105685,0.04420875,,,1.4068749999999999,1.558213625,
"Bismarck, ND",13900,2013,Humid,39,,,,,,,0.510305,6.510638,4.238539,0.043878875,,,1.2153005000000001,1.282203625,
"Bismarck, ND",13900,2014,Humid,36,,,,,,,0.9042304999999999,6.72168475,4.7517785,0.041578375,,,1.3398474999999999,1.2618672499999999,
"Bismarck, ND",13900,2015,Humid,37,,,,,,,0.755397,6.4534645,4.532108,0.0436635,,,1.6362165,1.524958625,
"Bismarck, ND",13900,2016,Humid,33,,,0.1646995,,,4.516262,0.8371766666666667,5.94554775,4.2568225,0.03845625,5.548992,68.317976,1.330686,1.258252375,
